t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762288839.95783,0.0500114,-2.56312e-10,195119.22968881676,0.999987,2.1705e-07
1762288840.9821005,0.050012,-3.7955e-10,131766.56566987222,0.999984,2.1458e-07
1762288842.0050204,0.0500118,-2.6294e-10,190202.3275271925,0.999985,2.13757e-07
1762288843.0288343,0.0500107,-3.5454e-10,141057.99063575338,0.999987,2.1433e-07
1762288844.0519514,0.0500136,-3.06189e-10,163342.24939498154,0.99999,2.13006e-07
1762288845.0759244,0.0500129,-3.00133e-10,166635.79146578352,0.999988,2.15712e-07
1762288846.098613,0.0500112,-3.83794e-10,130307.40449303531,0.999987,2.13981e-07
1762288847.1232839,0.0500078,-2.61605e-10,191157.6613596835,0.999987,2.15548e-07
1762288848.1461346,0.0500108,-3.89159e-10,128509.94066692534,0.999989,2.16133e-07
1762288849.1704688,0.0500124,-2.75028e-10,181844.7576246782,0.999991,2.15311e-07
1762288850.1932838,0.0500129,-3.43537e-10,145582.280802359,0.999987,2.15757e-07
1762288851.2167752,0.0500108,-3.29828e-10,151626.90857052768,0.999988,2.11999e-07
1762288852.2405562,0.0500074,-2.84553e-10,175740.19602675075,0.999986,2.18998e-07
1762288853.263491,0.0500088,-3.84295e-10,130131.2793557033,0.999986,2.15266e-07
1762288855.1190073,0.0500106,-2.707e-10,184745.47469523456,0.999987,2.14065e-07
1762288856.1429176,0.0500128,-3.51667e-10,142216.3580887601,0.999987,2.15033e-07
1762288857.1661797,0.0500159,-3.34299e-10,149614.26746714767,0.999987,2.1631e-07
1762288858.1897502,0.0500162,-2.70844e-10,184667.9269247242,0.999988,2.16185e-07
1762288859.2128685,0.0500141,-3.84533e-10,130064.51982014548,0.999988,2.13504e-07
1762288860.236955,0.0500144,-2.64251e-10,189268.536353694,0.999988,2.16411e-07
1762288861.2599373,0.0500144,-3.53146e-10,141625.2767976984,0.999987,2.14568e-07
1762288862.2839756,0.0500123,-3.04449e-10,164271.52002470038,0.999986,2.1215e-07
1762288863.3074896,0.0500143,-2.96962e-10,168419.86516793395,0.999987,2.16604e-07
1762288864.3308704,0.0500149,-3.81196e-10,131205.2067702704,0.999988,2.13362e-07
1762288865.3546143,0.0500167,-2.54631e-10,196428.16467751373,0.999987,2.15975e-07
1762288866.3777964,0.0500148,-3.65543e-10,136823.30122584756,0.999986,2.19656e-07
1762288867.4013846,0.0500136,-3.12746e-10,159917.6328394288,0.999985,2.15579e-07
1762288868.4249659,0.0500117,-2.88248e-10,173502.33132580278,0.999983,2.19536e-07
1762288869.4484959,0.0500105,-3.80039e-10,131593.07334247275,0.999985,2.16455e-07
1762288871.3032997,0.0500123,-2.79546e-10,178905.43953410172,0.999985,1.79212e-07
1762288872.327252,0.0500101,-2.98417e-10,167584.6215195515,0.999986,1.80046e-07
1762288873.35103,0.050013,-3.56972e-10,140103.42547874904,0.999988,1.81818e-07
1762288874.3744345,0.0500097,-2.50697e-10,199482.64239300828,0.999987,1.8216e-07
1762288875.3978074,0.0500086,-3.67331e-10,136140.42920417825,0.999989,1.83573e-07
1762288876.4214756,0.0500106,-2.99871e-10,166773.7126964595,0.999989,1.80164e-07
1762288877.4449117,0.0500119,-2.81894e-10,177413.85059632346,0.99999,1.80766e-07
1762288878.4684908,0.0500125,-3.7353e-10,133891.5214306749,0.99999,1.80108e-07
1762288879.4920983,0.0500117,-2.47896e-10,201744.6832542679,0.999989,1.82291e-07
1762288880.515232,0.0500111,-3.51894e-10,142119.78607194213,0.999989,1.82849e-07
1762288881.539342,0.0500114,-3.17323e-10,157604.08164551575,0.999989,1.84179e-07
1762288882.5629086,0.0500119,-2.71022e-10,184530.77609935726,0.999988,1.80857e-07
1762288883.5866838,0.0500108,-3.73054e-10,134057.80396403736,0.999986,1.7931e-07
1762288884.6100545,0.0500097,-2.49076e-10,200780.88615522973,0.999985,1.81524e-07
1762288885.633702,0.0500111,-3.41296e-10,146532.92156954666,0.999984,1.79925e-07
1762288887.488041,0.0500104,-3.65806e-10,136712.9024674281,0.999983,1.82811e-07
1762288888.511824,0.0500131,-2.4209e-10,206588.871907142,0.999984,1.79365e-07
1762288889.5359023,0.0500119,-3.54362e-10,141132.23201133302,0.999984,1.80204e-07
1762288890.5588336,0.0500115,-3.03209e-10,164940.6844783631,0.999987,1.77494e-07
1762288891.5823777,0.0500115,-2.5965e-10,192611.20739456965,0.999985,1.7975e-07
1762288892.6067307,0.0500136,-3.58725e-10,139420.44741793853,0.999986,1.77861e-07
1762288893.6304693,0.0500112,-2.40076e-10,208314.0338892684,0.999985,1.79234e-07
1762288894.6533368,0.0500093,-3.48341e-10,143564.20863464248,0.999986,1.79859e-07
1762288895.6768384,0.0500112,-2.93589e-10,170344.2567671132,0.999986,1.8077e-07
1762288896.7008018,0.0500129,-2.78068e-10,179858.52381431882,0.999986,1.79464e-07
1762288897.724642,0.0500111,-3.68011e-10,135895.66616215277,0.999982,1.7866e-07
1762288898.7477548,0.0500111,-2.40719e-10,207757.1774558718,0.999982,1.81046e-07
1762288899.771448,0.0500117,-3.54207e-10,141193.42644272983,0.99998,1.82019e-07
1762288900.7956417,0.050011,-2.81811e-10,177462.90953866244,0.999981,1.81486e-07
1762288901.8192215,0.0500112,-2.7827e-10,179721.85287670247,0.999982,1.81753e-07
1762288903.6743062,0.0500109,-3.69346e-10,135403.93019011983,0.999986,1.82555e-07
1762288904.6978745,0.0500114,-2.46704e-10,202718.2372397691,0.999986,1.83312e-07
1762288905.7215302,0.0500129,-3.34561e-10,149488.13519806552,0.999985,1.82313e-07
1762288906.7453644,0.0500125,-3.23677e-10,154513.60461200518,0.999984,1.78387e-07
1762288907.768692,0.0500138,-2.5295e-10,197722.07946234432,0.999987,1.81542e-07
1762288908.7927208,0.0500083,-3.63851e-10,137441.7000365534,0.999986,1.80208e-07
